year;date;time;y;x;type;injured;died
2021;15.12.2021;22:45:00;42,62314;23,58384;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;15.12.2021;23:00:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;16.12.2021;18:00:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;4.1.2021;12:30:00;42,33763;23,56445;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.1.2021;12:30:00;42,33763;23,56445;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.2.2021;11:00:00;42,59528;23,58993;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.2.2021;11:00:00;42,59528;23,58993;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;16.12.2021;19:00:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;16.12.2021;19:00:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;17.12.2021;0:05:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;17.12.2021;0:05:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;17.12.2021;2:43:00;42,33951;23,55939;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;17.12.2021;2:43:00;42,33951;23,55939;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;17.12.2021;8:32:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;17.12.2021;8:32:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;17.12.2021;16:45:00;43,07298;23,10827;БЛЪСКАНЕ В СКАТ;не;не
2021;17.12.2021;10:45:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;17.12.2021;10:45:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;17.12.2021;18:15:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;17.12.2021;18:15:00;;;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;17.12.2021;20:20:00;;;ДРУГ ВИД ПТП;не;не
2021;17.12.2021;21:05:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;11.2.2021;10:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.2.2021;10:50:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;17.12.2021;20:06:00;42,96029;23,15491;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;17.12.2021;20:06:00;42,96029;23,15491;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;17.12.2021;22:00:00;42,2652;23,48056;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;17.12.2021;22:00:00;42,2652;23,48056;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;17.12.2021;22:00:00;42,2652;23,48056;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;17.12.2021;20:00:00;;;Няма информация;не;не
2021;17.12.2021;23:45:00;42,67925;23,5645;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;17.12.2021;23:45:00;42,67925;23,5645;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;18.12.2021;0:05:00;43,0017;23,34733;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;18.12.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.12.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.12.2021;13:30:00;;;ДРУГ ВИД ПТП;не;не
2021;18.12.2021;16:55:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;18.12.2021;12:20:00;;;ДРУГ ВИД ПТП;не;не
2021;18.12.2021;12:20:00;;;ДРУГ ВИД ПТП;не;не
2021;18.12.2021;23:19:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;18.12.2021;23:19:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;11.2.2021;16:55:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;18.12.2021;23:00:00;42,98067;23,73294;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;18.12.2021;22:45:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;да;не
2021;18.12.2021;23:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.12.2021;23:00:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;19.12.2021;9:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;19.12.2021;9:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;19.12.2021;13:13:00;42,82676;23,99709;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;19.12.2021;15:08:00;42,28465;23,68049;ДРУГ ВИД ПТП;не;не
2021;19.12.2021;15:08:00;42,28465;23,68049;ДРУГ ВИД ПТП;не;не
2021;19.12.2021;15:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;19.12.2021;15:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;19.12.2021;18:10:00;42,83163;23,9944;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;19.12.2021;18:30:00;;;ДРУГ ВИД ПТП;не;не
2021;19.12.2021;18:30:00;;;ДРУГ ВИД ПТП;не;не
2021;11.2.2021;23:10:00;42,79703;23,14302;ДРУГ ВИД ПТП;не;не
2021;19.12.2021;15:00:00;;;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;19.12.2021;15:00:00;;;ПРЕОБРЪЩАНЕ НА МПС НА ПЪТНОТО ПЛАТНО;не;не
2021;19.12.2021;20:00:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;19.12.2021;20:00:00;;;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;20.12.2021;4:30:00;;;ДРУГ ВИД ПТП;не;не
2021;20.12.2021;4:30:00;;;ДРУГ ВИД ПТП;не;не
2021;20.12.2021;4:30:00;;;ДРУГ ВИД ПТП;да;не
2021;20.12.2021;4:30:00;;;ДРУГ ВИД ПТП;да;не
2021;20.12.2021;8:50:00;42,56123;23,66773;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;20.12.2021;12:30:00;42,66832;23,77016;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;20.12.2021;12:30:00;42,66832;23,77016;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;20.12.2021;16:56:00;42,85266;23,0352;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;20.12.2021;16:56:00;42,85266;23,0352;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;23.12.2021;12:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;23.12.2021;12:30:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;23.12.2021;13:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.12.2021;13:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.12.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.12.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.12.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;23.12.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;11.2.2021;22:40:00;42,29509;23,57007;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;11.2.2021;22:40:00;42,29509;23,57007;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;18.12.2021;17:40:00;42,81148;23,20171;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;18.12.2021;17:40:00;42,81148;23,20171;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;23.12.2021;10:30:00;;;Няма информация;не;не
2021;23.12.2021;18:15:00;42,99386;23,09075;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;23.12.2021;18:15:00;42,99386;23,09075;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;24.12.2021;1:00:00;42,9179;23,16133;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;24.12.2021;11:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;11:20:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;10:10:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;да
2021;24.12.2021;10:10:00;;;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;24.12.2021;11:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;11:05:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;24.12.2021;11:00:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;24.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;10:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;24.12.2021;14:00:00;;;ДРУГ ВИД ПТП;не;не
2021;24.12.2021;14:00:00;;;ДРУГ ВИД ПТП;не;не
2021;12.2.2021;8:15:00;42,73717;23,61363;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;12.2.2021;8:15:00;42,73717;23,61363;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;24.12.2021;19:45:00;;;БЛЪСКАНЕ В ДЪРВО;не;да
2021;25.12.2021;0:15:00;42,87141;23,77266;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;25.12.2021;0:15:00;42,87141;23,77266;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;25.12.2021;9:06:00;;;ДРУГ ВИД ПТП;не;не
2021;25.12.2021;9:06:00;;;ДРУГ ВИД ПТП;не;не
2021;25.12.2021;15:51:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.12.2021;15:51:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;26.12.2021;13:37:00;42,96149;23,33617;ДРУГ ВИД ПТП;не;не
2021;26.12.2021;13:37:00;42,96149;23,33617;ДРУГ ВИД ПТП;не;не
2021;26.12.2021;13:37:00;42,96149;23,33617;ДРУГ ВИД ПТП;не;не
2021;26.12.2021;15:00:00;42,3617;23,41427;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;26.12.2021;22:35:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;27.12.2021;17:04:00;42,27322;23,61096;БЛЪСКАНЕ В СКАТ;не;не
2021;28.12.2021;11:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;28.12.2021;11:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;12.2.2021;8:30:00;42,61119;23,58113;ДРУГ ВИД ПТП;не;не
2021;28.12.2021;12:00:00;;;ДРУГ ВИД ПТП;не;не
2021;28.12.2021;16:05:00;42,77499;23,78833;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;28.12.2021;16:05:00;42,77499;23,78833;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;29.12.2021;9:50:00;;;ДРУГ ВИД ПТП;не;не
2021;29.12.2021;9:50:00;;;ДРУГ ВИД ПТП;не;не
2021;29.12.2021;10:10:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;29.12.2021;10:10:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;29.12.2021;13:50:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;29.12.2021;13:50:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;29.12.2021;23:20:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;29.12.2021;23:20:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;да
2021;30.12.2021;9:10:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;30.12.2021;18:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;30.12.2021;18:45:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;31.12.2021;12:15:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;31.12.2021;12:15:00;;;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;31.12.2021;9:20:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;12.2.2021;9:30:00;42,73699;23,64945;БЛЪСКАНЕ НА СПРЯНО ППС;да;не
2021;12.2.2021;9:30:00;42,73699;23,64945;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;12.2.2021;9:30:00;42,73699;23,64945;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;31.12.2021;18:45:00;;;ДРУГ ВИД ПТП;не;не
2021;17.12.2021;21:20:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;13.2.2021;0:03:00;42,89712;23,85501;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;13.2.2021;0:03:00;42,89712;23,85501;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;13.2.2021;6:15:00;42,83786;24,00285;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;4.1.2021;13:40:00;42,48018;23,33211;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;13.2.2021;9:30:00;42,92316;22,93355;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;13.2.2021;12:05:00;42,33687;23,55265;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;13.2.2021;12:05:00;42,33687;23,55265;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;13.2.2021;12:05:00;42,33687;23,55265;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;13.2.2021;19:55:00;;;ДРУГ ВИД ПТП;не;не
2021;13.2.2021;19:55:00;;;ДРУГ ВИД ПТП;не;не
2021;13.2.2021;21:03:00;42,77904;23,77074;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;да;не
2021;13.2.2021;21:03:00;42,77904;23,77074;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;13.2.2021;22:25:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;13.2.2021;22:25:00;;;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;13.2.2021;20:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;13.2.2021;20:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;13.2.2021;23:45:00;;;ДРУГ ВИД ПТП;не;не
2021;13.2.2021;23:45:00;;;ДРУГ ВИД ПТП;не;не
2021;14.2.2021;11:34:00;42,51074;23,75895;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;14.2.2021;11:55:00;42,77916;23,76986;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;11:55:00;42,77916;23,76986;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.1.2021;16:30:00;42,36099;23,90419;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;4.1.2021;16:30:00;42,36099;23,90419;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;да;не
2021;14.2.2021;11:30:00;42,77916;23,76986;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;да;не
2021;14.2.2021;11:30:00;42,77916;23,76986;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;13:03:00;42,77958;23,76888;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;13:03:00;42,77958;23,76888;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;12:30:00;42,96944;23,29514;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;14.2.2021;12:50:00;42,49285;23,77819;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;12:50:00;42,49285;23,77819;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;14:19:00;42,77929;23,77129;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;14:19:00;42,77929;23,77129;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;14.2.2021;14:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;14:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;16:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;16:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;14.2.2021;21:00:00;42,62071;23,73179;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;28.1.2021;11:00:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;28.1.2021;11:00:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;15.2.2021;7:50:00;42,65985;23,52964;ДРУГ ВИД ПТП;не;не
2021;15.2.2021;7:50:00;42,65985;23,52964;ДРУГ ВИД ПТП;не;не
2021;4.1.2021;17:15:00;42,33942;23,5593;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;4.1.2021;17:15:00;42,33942;23,5593;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;15.2.2021;11:05:00;42,88326;23,81148;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;15.2.2021;11:05:00;42,88326;23,81148;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;15.2.2021;0:33:00;;;БЛЪСКАНЕ В СТЪЛБ;не;не
2021;15.2.2021;9:00:00;;;БЛЪСКАНЕ В ДЪРВО;не;не
2021;15.2.2021;13:56:00;42,84649;23,7952;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;15.2.2021;16:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;15.2.2021;16:25:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;15.2.2021;19:01:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;15.2.2021;19:01:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;15.2.2021;17:00:00;;;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;16.2.2021;16:03:00;42,54769;23,70797;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;16.2.2021;22:00:00;42,59531;23,66457;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;4.1.2021;18:26:00;42,85064;23,21531;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;не;не
2021;4.1.2021;18:26:00;42,85064;23,21531;БЛЪСКАНЕ НА ПЕШЕХОДЕЦ;да;не
2021;17.2.2021;13:53:00;43,01232;23,69518;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;да;не
2021;17.2.2021;13:53:00;43,01232;23,69518;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;18.2.2021;11:37:00;42,81356;23,19824;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;18.2.2021;11:37:00;42,81356;23,19824;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;18.2.2021;13:25:00;42,66957;23,60421;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.2.2021;13:25:00;42,66957;23,60421;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.2.2021;13:25:00;42,66957;23,60421;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.2.2021;15:25:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;18.2.2021;15:25:00;;;БЛЪСКАНЕ НА СПРЯНО ППС;не;не
2021;19.2.2021;6:33:00;42,905;23,38898;ДРУГ ВИД ПТП;да;не
2021;19.2.2021;6:33:00;42,905;23,38898;ДРУГ ВИД ПТП;не;не
2021;20.2.2021;8:46:00;42,98862;23,13016;БЛЪСКАНЕ НА ЖИВОТНО;не;не
2021;21.2.2021;5:00:00;42,70129;23,60517;ПРЕОБРЪЩАНЕ НА МПС ИЗВЪН ПЪТНОТО ПЛАТНО;не;не
2021;21.2.2021;13:15:00;42,3376;23,55483;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;21.2.2021;13:15:00;42,3376;23,55483;СБЛЪСКВАНЕ МЕЖДУ МПС ПОД ЪГЪЛ;не;не
2021;21.2.2021;20:00:00;42,80954;23,80295;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;21.2.2021;21:00:00;42,8313;23,79657;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.2.2021;21:00:00;42,8313;23,79657;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;21.2.2021;21:00:00;42,8313;23,79657;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.1.2021;8:10:00;;;БЛЪСКАНЕ В СКАТ;не;не
2021;13.1.2021;5:50:00;;;ДРУГ ВИД ПТП;не;не
2021;22.2.2021;16:00:00;42,4343;23,82925;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;22.2.2021;16:00:00;42,4343;23,82925;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;22.2.2021;8:15:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;22.2.2021;8:15:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;22.2.2021;17:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;22.2.2021;17:10:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС ЧЕЛНО;не;не
2021;22.2.2021;21:19:00;42,81374;23,19672;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;22.2.2021;21:19:00;42,81374;23,19672;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;23.2.2021;8:36:00;42,37485;23,40122;БЛЪСКАНЕ В КРАЙПЪТНО СЪОРЪЖЕНИЕ;не;не
2021;23.2.2021;9:05:00;42,91556;23,81702;ДРУГ ВИД ПТП;не;не
2021;23.2.2021;17:00:00;;;ДРУГ ВИД ПТП;не;не
2021;23.2.2021;17:00:00;;;ДРУГ ВИД ПТП;не;не
2021;24.2.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;24.2.2021;15:30:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;да;не
2021;25.2.2021;9:50:00;42,34307;23,56393;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;1.1.2021;22:15:00;42,33563;23,5518;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;1.1.2021;22:15:00;42,33563;23,5518;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;4.1.2021;19:30:00;;;БЛЪСКАНЕ В ПРЕПЯТСТВИЕ НА ПЪТЯ;не;не
2021;25.2.2021;11:11:00;42,89385;23,83675;БЛЪСКАНЕ В ПРЕДПАЗНА ОГРАДА;не;не
2021;25.2.2021;16:25:00;42,75193;23,69689;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.2.2021;16:25:00;42,75193;23,69689;СБЛЪСКВАНЕ МЕЖДУ МПС ОТЗАД;не;не
2021;25.2.2021;16:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;25.2.2021;16:40:00;;;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
2021;26.2.2021;18:40:00;;;Няма информация;не;не
2021;26.2.2021;21:10:00;;;Няма информация;не;не
2021;26.2.2021;21:10:00;;;Няма информация;не;не
2021;27.2.2021;9:22:00;42,95446;24,02095;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;27.2.2021;9:22:00;42,95446;24,02095;БЛЪСКАНЕ НА ПАРКИРАНО ППС;не;не
2021;27.2.2021;13:10:00;42,33247;23,55252;ДРУГ ВИД ПТП;не;не
2021;27.2.2021;13:32:00;42,77425;23,78859;СБЛЪСКВАНЕ МЕЖДУ МПС СТРАНИЧНО;не;не
